时间（s）,层号,距人体侧位置（m）,温度（℃）
50.0,1,0.00014,22.465538804538127
50.0,1,0.00016333333333333334,22.44066791888611
50.0,1,0.00018666666666666666,22.41500751033559
50.0,1,0.00020999999999999998,22.38855657932752
50.0,1,0.00023333333333333333,22.36131607535036
50.0,1,0.00025666666666666665,22.33328328216105
50.0,1,0.00028,22.304457207054913
50.0,1,0.0003033333333333333,22.274839041577998
50.0,1,0.0003266666666666667,22.244425942665547
50.0,1,0.00035,22.21321689518481
50.0,1,0.0003733333333333333,22.18121343260087
50.0,1,0.00039666666666666664,22.148412481129014
50.0,1,0.00041999999999999996,22.114812949884495
50.0,1,0.00044333333333333334,22.080416887617304
50.0,1,0.00046666666666666666,22.045220827355894
50.0,1,0.00049,22.00922349131155
50.0,1,0.0005133333333333333,21.9724277913987
50.0,1,0.0005366666666666666,21.93482958631711
50.0,1,0.00056,21.896427111983538
50.0,1,0.0005833333333333333,21.857224995775425
50.0,1,0.0006066666666666666,21.817217903464112
50.0,1,0.00063,21.776402313521995
50.0,1,0.0006533333333333333,21.734787450181468
50.0,1,0.0006766666666666667,21.692367741774547
50.0,1,0.0007,21.64913204975669
50.0,2,0.0007,21.649132049756695
50.0,2,0.0007133333333333333,21.618559644748522
50.0,2,0.0007266666666666667,21.580915536577656
50.0,2,0.00074,21.536287111907566
50.0,2,0.0007533333333333333,21.484718242270077
50.0,2,0.0007666666666666667,21.426124383705826
50.0,2,0.00078,21.36053156686974
50.0,2,0.0007933333333333333,21.287987774626593
50.0,2,0.0008066666666666667,21.208452316428527
50.0,2,0.00082,21.121940758606723
50.0,2,0.0008333333333333333,21.028496636223874
50.0,2,0.0008466666666666667,20.92809714413996
50.0,2,0.00086,20.82075736677838
50.0,2,0.0008733333333333334,20.706520387701037
50.0,2,0.0008866666666666667,20.585372722858935
50.0,2,0.0009,20.457330590055488
50.0,2,0.0009133333333333333,20.322439016034416
50.0,2,0.0009266666666666667,20.180689534979713
50.0,2,0.00094,20.03209946390606
50.0,2,0.0009533333333333334,19.87671790925379
50.0,2,0.0009666666666666667,19.71453833724589
50.0,2,0.00098,19.545578359653252
50.0,2,0.0009933333333333333,19.36989438678481
50.0,2,0.0010066666666666666,19.187478615599375
50.0,2,0.00102,18.998346633060397
50.0,2,0.0010333333333333334,18.802569361070354
50.0,2,0.0010466666666666667,18.600133139113638
50.0,2,0.00106,18.391041481037682
50.0,2,0.0010733333333333333,18.175403357411913
50.0,2,0.0010866666666666668,17.953206721648144
50.0,2,0.0011,17.724395590731966
50.0,3,0.0011,17.724395590731966
50.0,3,0.00111,17.527010779698735
50.0,3,0.0011200000000000001,17.32933135362958
50.0,3,0.0011300000000000001,17.131362170483186
50.0,3,0.00114,16.933106072491725
50.0,3,0.00115,16.734560543925532
50.0,3,0.00116,16.53572768226905
50.0,3,0.00117,16.336610240172355
50.0,3,0.00118,16.137207361544867
50.0,3,0.00119,15.937520501583245
50.0,3,0.0012000000000000001,15.737551973695874
50.0,3,0.0012100000000000001,15.537301534128089
50.0,3,0.0012200000000000002,15.336770451670693
50.0,3,0.00123,15.135960783643636
50.0,3,0.00124,14.93487258523395
50.0,3,0.00125,14.73350704230536
50.0,3,0.00126,14.531866052937444
50.0,3,0.00127,14.329949840414894
50.0,3,0.00128,14.127759543157751
50.0,3,0.0012900000000000001,13.925296954271458
50.0,3,0.0013,13.722562398064982
50.0,3,0.00131,13.519556980807765
50.0,3,0.00132,13.31628242456489
50.0,3,0.00133,13.112739115170937
50.0,3,0.00134,12.908928134346557
50.0,3,0.00135,12.704851156675886
50.0,3,0.00136,12.500508603506017
50.0,3,0.0013700000000000001,12.295901536064138
50.0,3,0.0013800000000000002,12.091031599556004
50.0,3,0.0013900000000000002,11.885899231768775
50.0,3,0.0014,11.6805054755098
60.0,1,0.0,21.606142709176037
60.0,1,2.3333333333333332e-05,21.584598522549385
60.0,1,4.6666666666666665e-05,21.56222093286626
60.0,1,7e-05,21.53900862677562
60.0,1,9.333333333333333e-05,21.514962089282154
60.0,1,0.00011666666666666667,21.49007792946094
60.0,1,0.00014,21.46435448437206
60.0,1,0.00016333333333333334,21.437791996892162
60.0,1,0.00018666666666666666,21.41038668878148
60.0,1,0.00020999999999999998,21.38213653548429
60.0,1,0.00023333333333333333,21.353041590753694
60.0,1,0.00025666666666666665,21.323097624444216
60.0,1,0.00028,21.292302228413874
60.0,1,0.0003033333333333333,21.260655338108908
60.0,1,0.0003266666666666667,21.228152185873796
60.0,1,0.00035,21.194789943169457
60.0,1,0.0003733333333333333,21.160568536933017
60.0,1,0.00039666666666666664,21.1254825417031
60.0,1,0.00041999999999999996,21.089528647037387
60.0,1,0.00044333333333333334,21.0527069691491
60.0,1,0.00046666666666666666,21.015011245693536
60.0,1,0.00049,20.97643756850332
60.0,1,0.0005133333333333333,20.93698665413706
60.0,1,0.0005366666666666666,20.89665111032086
60.0,1,0.00056,20.855426127887853
60.0,1,0.0005833333333333333,20.813314037592868
60.0,1,0.0006066666666666666,20.770305791499712
60.0,1,0.00063,20.726394315846864
60.0,1,0.0006533333333333333,20.68158691238948
60.0,1,0.0006766666666666667,20.635874067414576
60.0,1,0.0007,20.58923992497643
60.0,2,0.0007,20.58923992497643
60.0,2,0.0007133333333333333,20.5565808508072
60.0,2,0.0007266666666666667,20.517247437947905
60.0,2,0.00074,20.471305853420677
60.0,2,0.0007533333333333333,20.418781272713808
