time_s,time_h,layer,x_m,temperature_C
14400.0,4.0,3,0.0012950000000000001,21.235028213970136
14400.0,4.0,3,0.00131,21.12087800331608
14400.0,4.0,3,0.001325,21.006727778491427
14400.0,4.0,3,0.00134,20.892577539538856
14400.0,4.0,3,0.001355,20.77842728649851
14400.0,4.0,3,0.0013700000000000001,20.664277019381892
14400.0,4.0,3,0.001385,20.550126738201914
14400.0,4.0,3,0.0014,20.435976442999106
21600.0,6.0,1,0.0,24.352785504190123
21600.0,6.0,1,3.5e-05,24.341035521366805
21600.0,6.0,1,7e-05,24.329285383755007
21600.0,6.0,1,0.00010499999999999999,24.317535096078842
21600.0,6.0,1,0.00014,24.305784663187648
21600.0,6.0,1,0.00017499999999999997,24.294034089940652
21600.0,6.0,1,0.00020999999999999998,24.282283381067764
21600.0,6.0,1,0.000245,24.270532541283707
21600.0,6.0,1,0.00028,24.25878157543854
21600.0,6.0,1,0.00031499999999999996,24.247030488403606
21600.0,6.0,1,0.00034999999999999994,24.235279284903385
21600.0,6.0,1,0.000385,24.223527969631736
21600.0,6.0,1,0.00041999999999999996,24.211776547447414
21600.0,6.0,1,0.00045499999999999995,24.200025023255883
21600.0,6.0,1,0.00049,24.1882734017704
21600.0,6.0,1,0.000525,24.17652168762693
21600.0,6.0,1,0.00056,24.164769885693396
21600.0,6.0,1,0.0005949999999999999,24.153018000983593
21600.0,6.0,1,0.0006299999999999999,24.141266038240605
21600.0,6.0,1,0.0006649999999999999,24.12951400190123
21600.0,6.0,1,0.0007,24.117761896848407
21600.0,6.0,2,0.0007,24.11776189684841
21600.0,6.0,2,0.00072,24.10783470756307
21600.0,6.0,2,0.00074,24.091507085425427
21600.0,6.0,2,0.00076,24.06876866450362
21600.0,6.0,2,0.00078,24.039654663899643
21600.0,6.0,2,0.0008,24.00417121540287
21600.0,6.0,2,0.00082,23.962295447558244
21600.0,6.0,2,0.00084,23.914017253275233
21600.0,6.0,2,0.00086,23.859352794481445
21600.0,6.0,2,0.00088,23.798312802734756
21600.0,6.0,2,0.0009,23.730884292792894
21600.0,6.0,2,0.00092,23.657055824624845
21600.0,6.0,2,0.0009400000000000001,23.576838839803784
21600.0,6.0,2,0.00096,23.49024632514904
21600.0,6.0,2,0.00098,23.397267550696508
21600.0,6.0,2,0.001,23.297886356082746
21600.0,6.0,2,0.00102,23.192112849927373
21600.0,6.0,2,0.0010400000000000001,23.079969905228662
21600.0,6.0,2,0.00106,22.961451391792725
21600.0,6.0,2,0.00108,22.83652209213751
21600.0,6.0,2,0.0011,22.705192373712364
21600.0,6.0,3,0.0011,22.705192373712364
21600.0,6.0,3,0.001115,22.591073394189657
21600.0,6.0,3,0.0011300000000000001,22.47695440225088
21600.0,6.0,3,0.001145,22.36283539790018
21600.0,6.0,3,0.00116,22.2487163812285
21600.0,6.0,3,0.001175,22.134597352267598
21600.0,6.0,3,0.00119,22.020478310996555
21600.0,6.0,3,0.0012050000000000001,21.906359257422448
21600.0,6.0,3,0.0012200000000000002,21.79224019159742
21600.0,6.0,3,0.001235,21.67812111355903
21600.0,6.0,3,0.00125,21.56400202330751
21600.0,6.0,3,0.001265,21.44988292085168
21600.0,6.0,3,0.00128,21.33576380623234
21600.0,6.0,3,0.0012950000000000001,21.22164467948487
