time_s,time_h,body_temperature_C,inner_surface_C,interface_12_C,interface_23_C,outer_surface_C,layer2_average_C,h_external_W_per_m2K,pcm_specific_power_W_per_kg,body_to_clothing_power_W,pcm_power_W,environment_loss_W
205200.0,57.0,24.0901265541334,23.971227910345053,23.967555648201685,22.63184013818738,20.3527629389616,23.524961463057664,6.633630027246264,1835.4017103374624,0.5892973482081744,669.8884622350713,661.4312873485967
208800.0,58.0,24.08034144122052,23.970755384576243,23.967370747784422,22.631750738141246,20.352677566194007,23.52483965097045,6.633627681323611,1835.5266615657997,0.5431413725460214,669.9340671757957,661.4301178037647
212400.0,59.0,24.071322735983838,23.970319891695848,23.96720035303365,22.631668363420648,20.352598902275755,23.524727403178122,6.633625519748426,1835.641827281596,0.5006003971445648,669.9761005812471,661.4290401656563
216000.0,60.0,24.063010412150796,23.969918527582518,23.96704332408405,22.631592460093863,20.352526418228646,23.52462396683959,6.633623527985644,1835.7479737186522,0.46139130748575397,670.0148421129188,661.4280471875703
219600.0,61.0,24.055349144527785,23.96954861615105,23.96689861095338,22.631522518213693,20.35245962707759,23.52452864868496,6.633621692654295,1835.8458071314506,0.4252531587936035,670.0505495409361,661.4271321982335
223200.0,62.0,24.048287940870164,23.96920769139616,23.96676524640166,22.631458068272504,20.352398080465328,23.524440810248546,6.633620001434496,1835.9359784869812,0.3919454404680035,670.0834604564888,661.4262890554205
226800.0,63.0,24.041779802572425,23.968893480859055,23.966642339366945,22.631398677952067,20.352341365548682,23.524359863492645,6.63361844298218,1836.0190877901762,0.3612464763079722,670.113793850536,661.4255121034344
230400.0,64.0,24.03578141192297,23.968603890402573,23.96652906892956,22.63134394914218,20.35228910215152,23.524285266788443,6.633617006850873,1836.095688071339,0.3329519499115377,670.1417515691465,661.4247961341011
234000.0,65.0,24.030252843845453,23.96833699018985,23.966424678760816,22.631293515204426,20.352240940151717,23.524216521223455,6.633615683419891,1836.1662890620146,0.3068735454732609,670.1675196551245,661.4241363509719
237600.0,66.0,24.025157300209816,23.968091001770436,23.96632847201624,22.631247038459865,20.352196557082085,23.524153167207945,6.633614463828442,1836.2313605834747,0.2828376949551021,670.1912695847452,661.4235283364569
241200.0,67.0,24.02046086494694,23.967864286185346,23.96623980663674,22.631204207881392,20.352155655926637,23.524094781355114,6.633613339915061,1836.2913356703405,0.2606844233160909,670.2131594078213,661.4229680216342
244800.0,68.0,24.016132278338294,23.967655333010146,23.966158091024457,22.631164736973442,20.35211796309584,23.524040973612333,6.633612304161984,1836.3466134498797,0.24026628412989634,670.2333347985942,661.4224516585109
248400.0,69.0,24.012142728979843,23.96746275026137,23.96608278006278,22.631128361823162,20.35208322656556,23.523991384622516,6.633611349644014,1836.3975617961794,0.22144737852237137,670.2519300244588,661.4219757945284
252000.0,70.0,24.008465662036723,23.967285255097742,23.966013371452622,22.631094839308762,20.352051214166135,23.523945683296777,6.6336104699815115,1836.44451977663,0.20410245091167128,670.2690688388865,661.4215372491224
255600.0,71.0,24.00507660251289,23.967121665253437,23.965949402339415,22.6310639454519,20.352021712008963,23.523903564580937,6.633609659297157,1836.4877999070914,0.1881160555390279,670.2848653045195,661.4211330921681
259200.0,72.0,24.001952992360696,23.96697089114517,23.9658904462075,22.631035473902262,20.35199452303938,23.52386474740015,6.6336089121761965,1836.5276902305727,0.17338178825451164,670.2994245518519,661.4207606241558
