time_s,time_h,body_temperature_C,inner_surface_C,interface_12_C,interface_23_C,outer_surface_C,layer2_average_C,h_external_W_per_m2K,pcm_specific_power_W_per_kg,body_to_clothing_power_W,pcm_power_W,environment_loss_W
140400.0,39.0,24.533633002436524,24.01898623029151,24.003091017088867,22.66260532273702,20.382141403434634,23.554161740531633,6.634437158062668,1806.3423597707788,2.550743796782331,659.2823243225778,661.8337755045443
144000.0,40.0,24.491278169441088,24.01692977808431,24.00227920714972,22.662207073573363,20.381761096113586,23.553622024225966,6.63442671155099,1806.8754692808166,2.351012932081595,659.476899661519,661.8285649400851
147600.0,41.0,24.452239829518348,24.01503395971418,24.001530560331517,22.661839611222916,20.381410188558235,23.55312416631438,6.634417072566096,1807.3668156003005,2.166923452510393,659.6562321904853,661.823757187072
151200.0,42.0,24.4162582640055,24.013286278062463,24.00084021509031,22.66150060818843,20.381086458141095,23.552664973461052,6.634408180065416,1807.8196733207196,1.9972500539294717,659.821517076205,661.819321791792
154800.0,43.0,24.38309409915222,24.011675197638247,24.000203672850496,22.6611879017289,20.38078783956596,23.55224148466065,6.634399977326331,1808.2370596645712,1.8408635015737045,659.9738555503744,661.8152304564028
158400.0,44.0,24.352526711145252,24.010190072825694,23.99961677329653,22.660899484629436,20.380512416053996,23.551850956763253,6.634392411704331,1808.621754841825,1.6967230805032278,660.1142623393995,661.8114569181294
162000.0,45.0,24.324352756440238,24.008821081012645,23.999075670826848,22.660633495929883,20.380258410490544,23.551490850359105,6.634385434390072,1808.976320769859,1.5638696429217789,660.2436724968348,661.8079768279296
165600.0,46.0,24.2983848175008,24.007559160369176,23.99857681223698,22.660388211771984,20.380024176684866,23.55115881615359,6.634379000169474,1809.3031182935692,1.4414192044414664,660.3629476884114,661.8047676307111
169200.0,47.0,24.274450154838455,24.006395952032655,23.998116915662443,22.660162036480845,20.37980819085368,23.55085268192062,6.634373067189965,1809.6043230303453,1.3285570453663862,660.4728819751674,661.8018084486212
172800.0,48.0,24.25238955697418,24.005323746450895,23.99769295078382,22.65995349396271,20.379609043406653,23.550570440090755,6.634367596734971,1809.8819399529734,1.2245322766965574,660.5742071359441,661.7990799684761
176400.0,49.0,24.232056280610458,24.004335433634747,23.99730212027593,22.659761219473694,20.37942543108619,23.550310236004858,6.634362553008134,1810.1378168139017,1.1286528338657145,660.6675975669998,661.796564334049
180000.0,50.0,24.213315073915723,24.00342445707513,23.996941842467802,22.65958395179412,20.37925614949439,23.55007035684547,6.634357902928134,1810.373656505036,1.0402808642470287,660.7536747931123,661.7942450436658
183600.0,51.0,24.196041276386406,24.00258477108609,23.996609735169297,22.659420525826704,20.37910008602486,23.549849221243676,6.634353615934628,1810.5910284392537,0.95882847721995,660.8330116216257,661.7921068533499
187200.0,52.0,24.18011998926821,24.001810801343968,23.99630360061342,22.659269865625284,20.378956213205583,23.549645369548834,6.6343496638054535,1810.7913790324785,0.8837538281089206,660.9061359682182,661.7901356856011
190800.0,53.0,24.165445310995885,24.00109740840292,23.996021411458763,22.659130977851923,20.378823582450835,23.54945745474119,6.6343460204850695,1810.9760413584781,0.8145575096215126,660.9735343807291,661.7883185437817
194400.0,54.0,24.151919632546242,24.000439853977635,23.995761297794292,22.65900294565365,20.378701318213867,23.549284233962233,6.634342661923981,1811.1462440425155,0.7507792265195872,661.0356552851807,661.7866434319934
198000.0,55.0,24.139452988003352,23.99983376979569,23.995521535087722,22.658884922945575,20.378588612527636,23.549124560634276,6.634339565928831,1811.3031194545695,0.6919947312026411,661.0929119761555,661.7850992802736
201600.0,56.0,24.127962456004095,23.999275128833016,23.995300533019318,22.6587761290842,20.378484719918095,23.548977377138772,6.634336712022708,1811.4477112578884,0.6378129996580183,661.1456853718822,661.7836758748969
205200.0,57.0,24.117371608073984,23.998760218757972,23.99509682514419,22.658675843912334,20.37838895267242,23.548841708022042,6.6343340813152025,1811.58098136394,0.5878736288669497,661.1943265526668,661.7823637935405
208800.0,58.0,24.10761000017629,23.99828561742019,23.994909059327917,22.658583403156438,20.378300676443654,23.548716653696832,6.634331656381693,1811.7038163408147,0.5418444382540568,661.2391590998436,661.7811543450591
212400.0,59.0,24.098612704087216,23.997848170231414,23.994735988902555,22.658498194156092,20.37821930617271,23.548601384608574,6.6343294211513575,1811.817033318278,0.49941925914951185,661.2804812510134,661.7800395136096
216000.0,60.0,24.090319875475302,23.997444969296087,23.99457646449275,22.658419651905803,20.378144302308367,23.548495135835932,6.63432736080335,1811.9213854292752,0.46031589749604496,661.3185678860934,661.7790119068592
219600.0,61.0,24.0826763558088,23.997073334158973,23.994429426464098,22.65834725538913,20.378075167306715,23.548397202096417,6.634325461670661,1812.0175668244292,0.42427425620304043,661.3536723575191,661.7780647080203
223200.0,62.0,24.07563130544032,23.996730794047114,23.99429389794902,22.6582805241862,20.378011442391404,23.548306933129247,6.634323711151145,1812.1062172930228,0.39105460461815555,661.3860281768192,661.7771916314638
226800.0,63.0,24.06913786542603,23.99641507149152,23.994168978407576,22.658219015335952,20.377952704557327,23.548223729428617,6.634322097625218,1812.1879265216746,0.36043598357761125,661.4158505689547,661.7763868816629
230400.0,64.0,24.06315284582846,23.996124067223214,23.99405383768392,22.658162320435505,20.37789856380062,23.54814703830237,6.634320610379778,1812.263238019117,0.33221473540117485,661.443337904793,661.7756451152411
234000.0,65.0,24.057636438427892,23.995855846245146,23.99394771052119,22.658110062959924,20.377848660559213,23.54807635023259,6.634319239537907,1812.332652733137,0.30620314903534457,661.4686730212253,661.7749614059048
237600.0,66.0,24.052551951931072,23.99560862498975,23.9938498915006,22.658061895786474,20.377802663348625,23.54801119551557,6.6343179759939375,1812.396632384211,0.28222821131927633,661.4920244378831,661.7743312120498
241200.0,67.0,24.04786556791451,23.995380759477747,23.993759730372457,22.65801749890853,20.37776026657884,23.547951141160723,6.634316811353484,1812.4556025377733,0.2601304560551266,661.5135474784605,661.7737503468504
244800.0,68.0,24.04354611587885,23.99517073440105,23.99367662774939,22.657976577325197,20.377721188539052,23.54789578802892,6.634315737878093,1812.5099554357707,0.2397629032184227,661.5333853041814,661.7732149506479
248400.0,69.0,24.039564865917278,23.994977153057842,23.993600031134243,22.6579388590935,20.37768516953757,23.54784476819222,6.634314748434151,1812.5600526063763,0.22099008124521974,661.5516698662967,661.7727214654649
252000.0,70.0,24.03589533761877,23.994798728073746,23.993529431256675,22.657904093531005,20.377651970185443,23.547797742498208,6.634313836445739,1812.6062272692673,0.2036871258879927,661.5685227839682,661.7722666114894
255600.0,71.0,24.032513123934592,23.994634272847886,23.993464358695157,22.657872049557586,20.37762136981289,23.547754398323423,6.634312995851135,1812.6487865524384,0.18773894964104132,661.5840561533645,661.7718473653784
259200.0,72.0,24.029395728836388,23.994482693667464,23.99340438076198,22.65784251416565,20.377593165008506,23.547714447501317,6.634312221062693,1812.6880135354297,0.17303947620773455,661.5983732934033,661.7714609402432
262800.0,73.0,24.02652241768586,23.994342982438788,23.993349098631203,22.65781529100918,20.377567168271803,23.547677624411463,6.634311506929821,1812.7241691324493,0.15949093491506905,661.611569433056,661.771104767187
266400.0,74.0,24.023874079320535,23.994214209986573,23.993298144690623,22.657790199102347,20.377543206770522,23.547643684217494,6.63431084870486,1812.7574938280695,0.1470032103799149,661.6237323448468,661.7707764782808
270000.0,75.0,24.021433098938267,23.994095519877348,23.99325118010038,22.65776707161948,20.377521121194626,23.54761240124236,6.634310242011592,1812.788209276964,0.13549324309963473,661.6349429287266,661.7704738908603
273600.0,76.0,24.019183240934908,23.993986122725932,23.993207892542284,22.65774575478838,20.377500764699455,23.547583567470305,6.6343096828162205,1812.8165197783435,0.12488447697914482,661.6452757502159,661.7701949930471
277200.0,77.0,24.01710954091563,23.993885290947304,23.993167994144898,22.65772610686992,20.37748200193134,23.547556991165706,6.634309167400597,1812.8426136349224,0.1151063501180139,661.6547995364034,661.7699379303981
280800.0,78.0,24.015198206161767,23.993792353919094,23.993131219570735,22.657707997217223,20.377464708129157,23.5475324955997,6.634308692337548,1812.8666644055043,0.10609382547035796,661.6635776331165,661.7697009935962
284400.0,79.0,24.01343652389104,23.993706693522533,23.993097324252957,22.65769130540822,20.377448768295903,23.54750991787626,6.634308254468117,1812.888832059454,0.0977869582554365,661.671668426283,661.7694826071009
288000.0,80.0,24.01181277670072,23.993627740032473,23.993066082770035,22.657675920445914,20.377434076435108,23.547489107850012,6.634307850880584,1812.9092640407273,0.0901304972388282,661.6791257302826,661.7692813186849
291600.0,81.0,24.01031616463165,23.993554968328837,23.993037287347306,22.65766174002112,20.37742053484666,23.547469927128567,6.634307478891134,1812.928096248652,0.08307351723563167,661.6859991459149,661.7690957897877
295200.0,82.0,24.008936733334497,23.99348789440479,23.99301074647591,22.65764866983279,20.37740805347785,23.547452248152858,6.634307136026019,1812.9454539418534,0.07656908038730761,661.6923343903146,661.7689247866241
298800.0,83.0,24.0076653078604,23.99342607214804,23.992986283639624,22.657636622961427,20.377396549324963,23.547435953349357,6.634306820005128,1812.9614525714385,0.07057392396116859,661.6981736010499,661.7687671719849
302400.0,84.0,24.006493431635743,23.99336909037417,23.992963736141373,22.657625519291496,20.37738594588172,23.547420934348615,6.634306528726834,1812.9761985489015,0.06504817259473493,661.7035556163936,661.768621897681
306000.0,85.0,24.005413310215033,23.993316570092166,23.992942954021505,22.657615284979,20.377376172630846,23.547407091264912,6.634306260254023,1812.9897899539144,0.0599550730709684,661.7085162336538,661.7684879975765
309600.0,86.0,24.004417759437974,23.993268161983973,23.992923799060723,22.657605851960653,20.377367164575336,23.547394332032216,6.634306012801226,1813.0023171867208,0.055260749861263024,661.713088447286,661.7683645811674
313200.0,87.0,24.003500157645483,23.993223544081363,23.992906143861045,22.65759715750146,20.377358861806457,23.547382571792138,6.634305784722748,1813.013863569409,0.05093397980784639,661.7173026683472,661.768250827663
316800.0,88.0,24.002654401637294,23.993182419624677,23.99288987099871,22.657589143777695,20.37735120910548,23.54737173232974,6.634305574501724,1813.0245059001334,0.04694598444913148,661.721186926776,661.7681459805283
320400.0,89.0,24.001874866077937,23.99314451508917,23.992874872243277,22.657581757492473,20.377344155576576,23.547361741553516,6.6343053807400425,1813.0343149639111,0.04327023860562511,661.7247670578247,661.7680493424557
324000.0,90.0,24.001156366081087,23.9931095783659,23.992861047838012,22.657574949521415,20.377337654308448,23.547352533016003,6.634305202149047,1813.043356003487,0.0398822939527839,661.7280668739164,661.7679602707283
327600.0,91.0,24.000494122723477,23.993077377085005,23.992848305836443,22.657568674586084,20.37733166206249,23.547344045472045,6.634305037540969,1813.0516891531943,0.036759616407962895,661.7311083229962,661.7678781729477
331200.0,92.0,23.999883731259096,23.993047697070217,23.992836561490915,22.657562890952857,20.377326138985172,23.547336222471433,6.634304885821028,1813.059369839035,0.03388143625034161,661.7339116345535,661.7678025030933
334800.0,93.0,23.999321131821972,23.993020340914462,23.992825736689035,22.65755756015548,20.3773210483432,23.547329011983607,6.634304745980155,1813.066449147262,0.03122860997489022,661.7364954541473,661.767732757894
338400.0,94.0,23.998802582423036,23.992995126666877,23.992815759434134,22.657552646739262,20.377316356279124,23.547322366051617,6.634304617088283,1813.0729741642058,0.028783492964250503,661.7388769674378,661.7676684734798
342000.0,95.0,23.998324634061124,23.9929718866227,23.992806563366535,22.657548118025336,20.377312031586296,23.547316240473222,6.63430449828816,1813.0789882894558,0.02652982212905349,661.7410720144909,661.7676092222983
345600.0,96.0,23.997884107782763,23.992950466207848,23.99279808732218,22.65754394389336,20.377308045501287,23.547310594506946,6.634304388789651,1813.084531524511,0.024452607737752555,661.7430951951309,661.7675546102711
349200.0,97.0,23.99747807347384,23.992930722947705,23.992790274924594,22.657540096580572,20.377304371512082,23.547305390600297,6.634304287864469,1813.0896407396694,0.02253803341268222,661.7449599663504,661.7675042741656
352800.0,98.0,23.997103830560818,23.992912525528812,23.992783074213673,22.657536550499,20.377300985183457,23.547300594142484,6.634304194841374,1813.0943499168511,0.0207733651301288,661.7466787309363,661.767457879203
356400.0,99.0,23.996758889881164,23.992895752917317,23.99277643729683,22.65753328206371,20.377297863992993,23.54729617323207,6.634304109101671,1813.0986903777582,0.019146865733916493,661.748262920744,661.7674151168106
360000.0,100.0,23.99644095711154,23.992880293553213,23.992770320030193,22.65753026953579,20.37729498718112,23.547292098464645,6.634304030075092,1813.1026909923592,0.017647716794126005,661.7497230727902,661.7673757025685
363600.0,101.0,23.996147917635707,23.992866044614583,23.992764681727483,22.657527492879,20.37729233561426,23.547288342738867,6.634303957236035,1813.1063783693503,0.016265947254593214,661.7510688987684,661.7673393743339
367200.0,102.0,23.995877822370655,23.992852911328395,23.992759484887312,22.657524933625517,20.377289891656563,23.54728488107487,6.634303890100039,1813.1097770344577,0.0149923665987543,661.7523093501255,661.7673058904835
370800.0,103.0,23.995628874850564,23.99284080634251,23.99275469494466,22.657522574753514,20.377287639053055,23.547281690448685,6.634303828220579,1813.1129095930216,0.013818503946464288,661.7534526774023,661.7672750283135
374400.0,104.0,23.995399419262817,23.992829649143914,23.992750280040735,22.65752040057386,20.377285562821392,23.547278749638984,6.634303771186087,1813.11579688048,0.012736551640319614,661.7545064851571,661.7672465825557
378000.0,105.0,23.995187929440604,23.992819365523548,23.992746210811173,22.65751839662579,20.37728364915229,23.54727603908597,6.634303718617219,1813.118458100921,0.011739313342103987,661.7554777825352,661.7672203640136
381600.0,106.0,23.99499299871192,23.992809887082675,23.992742460190723,22.657516549580773,20.377281885317668,23.547273540761285,6.634303670164332,1813.1209109548088,0.010820156168018213,661.7563730298859,661.7671961983038
385200.0,107.0,23.994813330543504,23.992801150777996,23.992739003233257,22.65751484715383,20.377280259586,23.547271238048143,6.63430362550516,1813.1231717566964,0.00997296657178699,661.7571981817268,661.7671739246967
388800.0,108.0,23.99464772991722,23.992793098502293,23.992735816945842,22.657513278021856,20.377278761144286,23.54726911563078,6.634303584342668,1813.125255543752,0.009192109681795149,661.7579587263523,661.7671533950469
392400.0,109.0,23.994495095381712,23.99278567669801,23.992732880135815,22.657511831748284,20.37727738002614,23.547267159392607,6.634303546403077,1813.1271761757646,0.008472391822036084,661.7586597223349,661.7671344728084
396000.0,110.0,23.994354411726363,23.99277883600096,23.992730173269845,22.657510498713716,20.377276107045503,23.547265356322296,6.634303511434043,1813.1289464273593,0.007809025967820446,661.759305832182,661.7671170321256
399600.0,111.0,23.994224743228816,23.992772530912045,23.992727678343968,22.65750927005187,20.377274933735556,23.54726369442727,6.634303479202983,1813.1305780729278,0.007197599905611314,661.7599013533339,661.7671009569979
403200.0,112.0,23.994105227431376,23.992766719494625,23.992725378763886,22.65750813759072,20.377273852292404,23.54726216265394,6.634303449495523,1813.1320819649457,0.0066340468869187,661.7604502467482,661.7670861405065
406800.0,113.0,23.993995069404484,23.99276136309556,23.99272325923459,22.657507093798035,20.377272855523156,23.547260750814154,6.634303422114071,1813.1334681061958,0.006114618578916988,661.7609561632596,661.7670724841041
410400.0,114.0,23.993893536459446,23.992756426088157,23.99272130565862,22.657506131731342,20.3772719367981,23.54725944951748,6.634303396876508,1813.1347457162417,0.005635860133219377,661.7614224678425,661.767059896959
414000.0,115.0,23.99379995327518,23.992751875635193,23.992719505042302,22.657505244991757,20.377271090006616,23.547258250108715,6.634303373614975,1813.135923292793,0.005194587207062283,661.7618522620073,661.767048295352
417600.0,116.0,23.993713697406463,23.992747681470497,23.99271784540931,22.657504427681374,20.37727030951652,23.54725714461032,6.634303352174753,1813.1370086682223,0.0047878647834256015,661.7622484044284,661.7670376021181
421200.0,117.0,23.993634195143855,23.992743815697672,23.992716315721072,22.657503674364115,20.377269590136613,23.547256125669403,6.634303332413243,1813.1380090616153,0.004412987649116684,661.7626135299417,661.7670277461345
424800.0,118.0,23.993560917697895,23.992740252604513,23.99271490580326,22.657502980029495,20.37726892708215,23.547255186508757,6.634303314199002,1813.1389311268465,0.004067462402330143,661.7629500670913,661.767018661847
428400.0,119.0,23.993493377681883,23.992736968492025,23.992713606278187,22.657502340059345,20.377268315943002,23.5472543208818,6.634303297410884,1813.1397809968164,0.003748990867693087,661.7632602542749,661.7670102888337
432000.0,120.0,23.99343112587028,23.99273394151678,23.99271240850241,22.657501750197085,20.377267752654365,23.547253523031074,6.634303281937232,1813.140564324208,0.0034554548112618,661.7635461546197,661.7670025714046
435600.0,121.0,23.993373748210644,23.992731151545605,23.99271130450924,22.657501206519417,20.37726723346967,23.547252787649878,6.634303267675122,1813.1412863191376,0.0031849018509293135,661.763809669724,661.7669954582287
439200.0,122.0,23.993320863069812,23.992728580021737,23.992710286955752,22.65750070541021,20.37726675493571,23.54725210984703,6.634303254529698,1813.1419517837705,0.0029355324711736472,661.7640525522913,661.7669889019951
442800.0,123.0,23.993272118695426,23.992726209841326,23.992709349073962,22.657500243536482,20.377266313869654,23.547251485114298,6.634303242413523,1813.1425651442864,0.0027056880535769145,661.7642764177974,661.7669828590965
446400.0,124.0,23.99322719087646,23.99272402523973,23.992708484625787,22.65749981782621,20.377265907337854,23.54725090929644,6.634303231246012,1813.1431304803004,0.0024938398453217443,661.7644827552281,661.7669772893405
450000.0,125.0,23.993185780786728,23.992722011686617,23.992707687861582,22.657499425447885,20.37726553263639,23.54725037856357,6.634303220952885,1813.1436515519913,0.0022985787908825156,661.7646729369804,661.766972155681
453600.0,126.0,23.993147612997326,23.99272015578935,23.99270695348187,22.657499063791715,20.37726518727303,23.54724988938564,6.634303211465683,1813.144131825159,0.002118606159894149,661.7648482280092,661.766967423973
457200.0,127.0,23.99311243364473,23.992718445203902,23.99270627660213,22.657498730452236,20.377264868950682,23.547249438509027,6.634303202721304,1813.1445744942007,0.0019527249092700237,661.7650097942112,661.7669630627452
460800.0,128.0,23.99308000874228,23.992716868552737,23.99270565272025,22.657498423212342,20.37726457555211,23.547249022934835,6.634303194661586,1813.1449825034317,0.0017998317214263514,661.7651587102087,661.7669590429895
464400.0,129.0,23.99305012262379,23.992715415349178,23.992705077686665,22.657498140028505,20.37726430512586,23.547248639898992,6.634303187232921,1813.1453585666115,0.0016589096651541757,661.7652959664746,661.7669553379699
468000.0,130.0,23.993022576509208,23.99271407592758,23.992704547676663,22.65749787901719,20.37726405587325,23.54724828685382,6.634303180385901,1813.145705185047,0.0015290214327234703,661.7654224759408,661.7669519230434
471600.0,131.0,23.992997187182432,23.992712841379138,23.992704059165025,22.657497638442358,20.37726382613645,23.547247961451134,6.634303174074983,1813.1460246641766,0.0014093031048669075,661.7655390800508,661.7669487754962
475200.0,132.0,23.992973785772694,23.99271170349256,23.99270360890255,22.657497416703887,20.377263614387417,23.54724766152661,6.634303168258194,1813.146319128932,0.0012989584050282627,661.7656465543661,661.7669458743936
478800.0,133.0,23.99295221663134,23.992710654699472,23.992703193894414,22.65749721232694,20.377263419217762,23.547247385085367,6.634303162896844,1813.146590537885,0.0011972534029221864,661.7657456137301,661.7669432004395
482400.0,134.0,23.9929323362966,23.992709688024103,23.992702811380315,22.657497023952164,20.377263239329373,23.547247130288746,6.634303157955273,1813.1468406962215,0.0011035116329810917,661.7658369170031,661.766940735849
486000.0,135.0,23.992914012539423,23.992708797036844,23.99270245881605,22.657496850326623,20.37726307352576,23.547246895442,6.634303153400614,1813.1470712678397,0.0010171095954307201,661.7659210714777,661.7669384642292
489600.0,136.0,23.992897123483907,23.992707975811523,23.99270213385662,22.6574966902955,20.377262920704123,23.547246678983136,6.634303149202572,1813.1472837863034,0.0009374726086339808,661.7659986368773,661.7669363704711
493200.0,137.0,23.992881556796686,23.992707218885965,23.99270183434066,22.657496542794384,20.377262779848014,23.547246479472424,6.6343031453332255,1813.1474796651323,0.0008640709869068814,661.7660701291106,661.7669344406486
496800.0,138.0,23.992867208939835,23.992706521225674,23.992701558276,22.65749640684221,20.377262650020562,23.547246295582866,6.634303141766839,1813.1476602071696,0.000796416517693417,661.7661360236922,661.7669326619261
500400.0,139.0,23.992853984482174,23.992705878190325,23.992701303826465,22.657496281534726,20.377262530358248,23.547246126091373,6.634303138479692,1813.14782661324,0.0007340592142929789,661.7661967589013,661.7669310224729
